id,event_id,latitude,longitude,type,area,date_time,event_url,sf_event_guid,sf_server,sf_stream_name
SF11C90436020788938980,SF11E528564,39.912,-74.244,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/3925fd6a-46d9-4a7c-a764-5014914bc56c,3925fd6a-46d9-4a7c-a764-5014914bc56c,playground.dri.edu,realtime
SF11C90436120788938980,SF11E528636,39.606,-74.932,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/b8e4b1b0-e436-4055-8c3f-29be8a6923b5,b8e4b1b0-e436-4055-8c3f-29be8a6923b5,playground.dri.edu,realtime
SF11C90436220788938980,SF11E529013,26.206,-81.001,RX,102.222221968,201404250000Z,http://playground.dri.edu/smartfire/events/07db4be1-32e6-4dc8-997b-ef684ad4a059,07db4be1-32e6-4dc8-997b-ef684ad4a059,playground.dri.edu,realtime
SF11C90436320788938980,SF11E527453,41.229,-74.584,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b730bad7-67ca-4878-87e1-20b960577994,b730bad7-67ca-4878-87e1-20b960577994,playground.dri.edu,realtime
SF11C90436420788938980,SF11E528066,41.328,-74.629,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/8b593d82-96b5-46f9-b7d2-1bf934d8bc2d,8b593d82-96b5-46f9-b7d2-1bf934d8bc2d,playground.dri.edu,realtime
SF11C90436520788938980,SF11E527888,41.157,-74.906,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/3307c377-0aa3-4b16-bdaf-b7dda92cda8f,3307c377-0aa3-4b16-bdaf-b7dda92cda8f,playground.dri.edu,realtime
SF11C90436620788938980,SF11E527839,27.165,-81.213,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/1b4e7ffd-4cfd-43ab-97fc-6e939e1f49b1,1b4e7ffd-4cfd-43ab-97fc-6e939e1f49b1,playground.dri.edu,realtime
SF11C90436720788938980,SF11E527891,41.269,-75.171,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/73780bc8-a397-403a-8d49-5481073ca2c6,73780bc8-a397-403a-8d49-5481073ca2c6,playground.dri.edu,realtime
SF11C90436820788938980,SF11E528687,28.649,-80.977,RX,149.999999627,201404250000Z,http://playground.dri.edu/smartfire/events/05eb1ec3-f384-457f-bad4-333fa9f3f8b8,05eb1ec3-f384-457f-bad4-333fa9f3f8b8,playground.dri.edu,realtime
SF11C90436920788938980,SF11E527676,41.036,-75.816,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/7a17e8fb-bf60-4668-9287-e3df5c50aab9,7a17e8fb-bf60-4668-9287-e3df5c50aab9,playground.dri.edu,realtime
SF11C90437020788938980,SF11E520974,27.517,-81.589,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/af3e950c-d0c2-4103-87df-d69f3332bb0e,af3e950c-d0c2-4103-87df-d69f3332bb0e,playground.dri.edu,realtime
SF11C90437120788938980,SF11E527438,27.375,-81.649,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/f8b3e249-d9c8-4b3b-a808-82e1dcb5bad9,f8b3e249-d9c8-4b3b-a808-82e1dcb5bad9,playground.dri.edu,realtime
SF11C90437220788938980,SF11E528418,41.139,-75.875,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/b920908a-944d-42fb-9561-a31335bd7c51,b920908a-944d-42fb-9561-a31335bd7c51,playground.dri.edu,realtime
SF11C90437320788938980,SF11E528248,27.981,-81.473,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/39c33ef6-8ecc-4bf4-a4bd-cec29474bd1d,39c33ef6-8ecc-4bf4-a4bd-cec29474bd1d,playground.dri.edu,realtime
SF11C90437420788938980,SF11E517361,28.119,-81.435,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/53e57b07-102e-400a-965b-f5875bed4535,53e57b07-102e-400a-965b-f5875bed4535,playground.dri.edu,realtime
SF11C90437520788938980,SF11E528504,42.77,-75.297,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/1df5ce89-0bb8-4db0-9cea-782309aec081,1df5ce89-0bb8-4db0-9cea-782309aec081,playground.dri.edu,realtime
SF11C90437620788938980,SF11E528238,29.071,-81.529,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/20be1f83-1552-49b0-bc0f-c61092844e2b,20be1f83-1552-49b0-bc0f-c61092844e2b,playground.dri.edu,realtime
SF11C90437720788938980,SF11E527419,28.12,-82.095,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/9a98b70e-088a-4bda-a1e8-82bd957aa6c5,9a98b70e-088a-4bda-a1e8-82bd957aa6c5,playground.dri.edu,realtime
SF11C90437820788938980,SF11E527880,29.543,-81.613,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/3224a0f6-6277-4b3f-8bba-440c6ccfaab8,3224a0f6-6277-4b3f-8bba-440c6ccfaab8,playground.dri.edu,realtime
SF11C90437920788938980,SF11E528090,29.798,-81.856,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/77fad3f5-d286-49c1-8218-941c411b0874,77fad3f5-d286-49c1-8218-941c411b0874,playground.dri.edu,realtime
SF11C90438020788938980,SF11E528521,34.518,-80.193,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/fe9090dc-b164-42c1-90b7-8c21a48c59b4,fe9090dc-b164-42c1-90b7-8c21a48c59b4,playground.dri.edu,realtime
SF11C90438120788938980,SF11E528777,28.322,-82.598,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/48b65208-8a5a-47ae-a958-d4678ea8530e,48b65208-8a5a-47ae-a958-d4678ea8530e,playground.dri.edu,realtime
SF11C90438220788938980,SF11E512897,34.028,-80.767,RX,139.999999652,201404250000Z,http://playground.dri.edu/smartfire/events/4b83927b-325f-4da1-be73-9e9584f5c413,4b83927b-325f-4da1-be73-9e9584f5c413,playground.dri.edu,realtime
SF11C90438320788938980,SF11E528712,29.774,-82.448,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/514ddb23-43e0-4421-969e-f235bcf33133,514ddb23-43e0-4421-969e-f235bcf33133,playground.dri.edu,realtime
SF11C90438420788938980,SF11E524008,32.831,-81.4,RX,74.9999998137,201404250000Z,http://playground.dri.edu/smartfire/events/e8a6e7d9-2aa2-4c10-a4fa-0f0e101e7f84,e8a6e7d9-2aa2-4c10-a4fa-0f0e101e7f84,playground.dri.edu,realtime
SF11C90438520788938980,SF11E527507,38.109,-79.374,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/fdcf60f8-548e-4141-9333-dac86e2afe5f,fdcf60f8-548e-4141-9333-dac86e2afe5f,playground.dri.edu,realtime
SF11C90438620788938980,SF11E528128,31.748,-82.407,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b8870a1a-808c-4c43-9432-ffaedb3c5bef,b8870a1a-808c-4c43-9432-ffaedb3c5bef,playground.dri.edu,realtime
SF11C90438720788938980,SF11E528182,31.834,-83.777,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b95f4bd3-9664-44d9-ba7e-f2b2f0f27116,b95f4bd3-9664-44d9-ba7e-f2b2f0f27116,playground.dri.edu,realtime
SF11C90438820788938980,SF11E527357,32.478,-84.701,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/0d5974b7-323e-4144-bdd0-0399c7843f23,0d5974b7-323e-4144-bdd0-0399c7843f23,playground.dri.edu,realtime
SF11C90438920788938980,SF11E527518,30.287,-85.858,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/29173ac5-6b30-4882-a905-ba17f7dcf077,29173ac5-6b30-4882-a905-ba17f7dcf077,playground.dri.edu,realtime
SF11C90439020788938980,SF11E528067,32.49,-85.57,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/f39c2c57-f3ad-4a3b-b925-d12f2b3a4301,f39c2c57-f3ad-4a3b-b925-d12f2b3a4301,playground.dri.edu,realtime
SF11C90439120788938980,SF11E527666,32.443,-85.678,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/b9c45e72-742b-496d-8bf6-fab5f7dfc6e3,b9c45e72-742b-496d-8bf6-fab5f7dfc6e3,playground.dri.edu,realtime
SF11C90439220788938980,SF11E527702,32.178,-86.026,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b11d0103-4355-4a5d-9110-a05a6804fddf,b11d0103-4355-4a5d-9110-a05a6804fddf,playground.dri.edu,realtime
SF11C90439320788938980,SF11E527800,31.091,-86.522,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/50ad2121-f66e-4330-bb03-e69f14c81781,50ad2121-f66e-4330-bb03-e69f14c81781,playground.dri.edu,realtime
SF11C90439420788938980,SF11E527488,30.889,-86.647,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/167e29ef-2c3a-4145-84a9-29617cd2a856,167e29ef-2c3a-4145-84a9-29617cd2a856,playground.dri.edu,realtime
SF11C90439520788938980,SF11E528249,30.929,-86.648,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/8a778445-9877-4046-8b45-e9da113ac8e7,8a778445-9877-4046-8b45-e9da113ac8e7,playground.dri.edu,realtime
SF11C90439620788938980,SF11E527954,30.952,-86.859,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/2018f2a3-2277-4c22-a423-ddc8aec504b5,2018f2a3-2277-4c22-a423-ddc8aec504b5,playground.dri.edu,realtime
SF11C90439720788938980,SF11E528578,30.369,-87.392,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/cbf68505-3e11-4539-93b4-3e1748893e7e,cbf68505-3e11-4539-93b4-3e1748893e7e,playground.dri.edu,realtime
SF11C90439820788938980,SF11E528410,31.736,-87.164,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/d65d156e-5e61-4318-813e-7c00dcc8de59,d65d156e-5e61-4318-813e-7c00dcc8de59,playground.dri.edu,realtime
SF11C90439920788938980,SF11E528044,41.749,-84.555,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/417ff081-ac32-49a2-bf43-e450988f5cfb,417ff081-ac32-49a2-bf43-e450988f5cfb,playground.dri.edu,realtime
SF11C90440020788938980,SF11E528594,37.757,-86.186,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/3e6ffc01-acb3-44a2-9c40-1ef49372ab59,3e6ffc01-acb3-44a2-9c40-1ef49372ab59,playground.dri.edu,realtime
SF11C90440120788938980,SF11E528226,34.927,-87.341,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/04c22bb6-7531-45f3-8420-bda3d406d254,04c22bb6-7531-45f3-8420-bda3d406d254,playground.dri.edu,realtime
SF11C90440220788938980,SF11E528098,41.87,-85.485,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/2174084e-fdf0-40fd-b54c-f97895c1f738,2174084e-fdf0-40fd-b54c-f97895c1f738,playground.dri.edu,realtime
SF11C90440320788938980,SF11E528366,37.798,-86.824,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/a82039dc-cd5b-44fb-9cec-e14f82f4fd58,a82039dc-cd5b-44fb-9cec-e14f82f4fd58,playground.dri.edu,realtime
SF11C90440420788938980,SF11E528112,31.857,-88.475,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/b9dac64a-3919-4d64-a412-72f29b3ab491,b9dac64a-3919-4d64-a412-72f29b3ab491,playground.dri.edu,realtime
SF11C90440520788938980,SF11E527787,30.576,-88.894,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/a7eba5b3-acc0-4049-8f0a-ab0f9eee84d6,a7eba5b3-acc0-4049-8f0a-ab0f9eee84d6,playground.dri.edu,realtime
SF11C90440620788938980,SF11E527787,30.579,-88.922,RX,349.999999131,201404250000Z,http://playground.dri.edu/smartfire/events/a7eba5b3-acc0-4049-8f0a-ab0f9eee84d6,a7eba5b3-acc0-4049-8f0a-ab0f9eee84d6,playground.dri.edu,realtime
SF11C90440720788938980,SF11E528218,31.458,-88.839,RX,699.999998261,201404250000Z,http://playground.dri.edu/smartfire/events/8593d968-fd59-46ec-9c38-d04b03c75431,8593d968-fd59-46ec-9c38-d04b03c75431,playground.dri.edu,realtime
SF11C90440820788938980,SF11E528566,31.236,-89.522,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/ffe87464-3e35-4545-9560-843516a5a667,ffe87464-3e35-4545-9560-843516a5a667,playground.dri.edu,realtime
SF11C90440920788938980,SF11E528480,31.425,-89.535,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/a0c03c11-6ef0-4aad-83de-abe07117f9e6,a0c03c11-6ef0-4aad-83de-abe07117f9e6,playground.dri.edu,realtime
SF11C90441020788938980,SF11E528702,30.279,-89.934,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/f109500a-94de-4166-8559-3e704e4c04cf,f109500a-94de-4166-8559-3e704e4c04cf,playground.dri.edu,realtime
SF11C90441120788938980,SF11E527892,30.491,-89.92,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/ed70abc2-80be-4cd8-ba63-8d4fbd312a01,ed70abc2-80be-4cd8-ba63-8d4fbd312a01,playground.dri.edu,realtime
SF11C90441220788938980,SF11E528084,31.82,-89.776,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/fc32e17f-3117-4188-922f-0adc4307be92,fc32e17f-3117-4188-922f-0adc4307be92,playground.dri.edu,realtime
SF11C90441320788938980,SF11E528354,36.04,-89.272,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/11bec438-83fd-4fd3-88d5-5292986877e9,11bec438-83fd-4fd3-88d5-5292986877e9,playground.dri.edu,realtime
SF11C90441420788938980,SF11E527635,32.035,-90.304,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/0f8cdf91-9f19-4c19-ae13-4af9a3b16b1b,0f8cdf91-9f19-4c19-ae13-4af9a3b16b1b,playground.dri.edu,realtime
SF11C90441520788938980,SF11E527642,30.58,-90.634,RX,74.9999998137,201404250000Z,http://playground.dri.edu/smartfire/events/75c081b2-19f9-45da-90b2-a002fbf22069,75c081b2-19f9-45da-90b2-a002fbf22069,playground.dri.edu,realtime
SF11C90441620788938980,SF11E528633,31.847,-90.541,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/0d57b229-8962-454b-95c6-b4af4311fd8b,0d57b229-8962-454b-95c6-b4af4311fd8b,playground.dri.edu,realtime
SF11C90441720788938980,SF11E527555,42.497,-87.807,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/9299a30c-0fba-4ba4-a533-31bc22f51d87,9299a30c-0fba-4ba4-a533-31bc22f51d87,playground.dri.edu,realtime
SF11C90441820788938980,SF11E521463,42.404,-88.356,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/80456f30-bb98-446d-b414-2d445bb7d6c9,80456f30-bb98-446d-b414-2d445bb7d6c9,playground.dri.edu,realtime
SF11C90441920788938980,SF11E527654,41.866,-88.932,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/3eeb33d8-9593-4bd9-b253-4f7e45f8f460,3eeb33d8-9593-4bd9-b253-4f7e45f8f460,playground.dri.edu,realtime
SF11C90442020788938980,SF11E528428,43.137,-88.889,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/c4bba3ca-8e4b-4ccc-ab4a-813e58b144af,c4bba3ca-8e4b-4ccc-ab4a-813e58b144af,playground.dri.edu,realtime
SF11C90442120788938980,SF11E528490,43.088,-88.972,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/d73aab7c-935e-4fe7-8255-72eec726a950,d73aab7c-935e-4fe7-8255-72eec726a950,playground.dri.edu,realtime
SF11C90442220788938980,SF11E528328,43.331,-89.375,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/e029a805-5378-428f-bd81-6a23c858ca12,e029a805-5378-428f-bd81-6a23c858ca12,playground.dri.edu,realtime
SF11C90442320788938980,SF11E527952,42.95,-89.811,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/ada32fea-7775-4a06-8d7f-61b9d5c75793,ada32fea-7775-4a06-8d7f-61b9d5c75793,playground.dri.edu,realtime
SF11C90442420788938980,SF11E528310,34.645,-91.775,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/83b55bec-a7a8-4922-bc45-eb95baf18ff5,83b55bec-a7a8-4922-bc45-eb95baf18ff5,playground.dri.edu,realtime
SF11C90442520788938980,SF11E528369,42.209,-90.143,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/a7800085-2d17-4085-a697-8b830250e9e2,a7800085-2d17-4085-a697-8b830250e9e2,playground.dri.edu,realtime
SF11C90442620788938980,SF11E528479,36.252,-91.57,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/7862be03-ce2b-44d6-8349-a1293d20e605,7862be03-ce2b-44d6-8349-a1293d20e605,playground.dri.edu,realtime
SF11C90442720788938980,SF11E527643,31.032,-92.622,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/82a1520b-b172-40fd-afb0-81e5b8166751,82a1520b-b172-40fd-afb0-81e5b8166751,playground.dri.edu,realtime
SF11C90442820788938980,SF11E528236,35.588,-91.723,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/33c67740-3f5a-49fd-8c9e-6dfbc7777ab5,33c67740-3f5a-49fd-8c9e-6dfbc7777ab5,playground.dri.edu,realtime
SF11C90442920788938980,SF11E527416,33.647,-92.171,RX,1399.99999652,201404250000Z,http://playground.dri.edu/smartfire/events/dc8c205f-a639-4f7a-86bd-4729457e0a5d,dc8c205f-a639-4f7a-86bd-4729457e0a5d,playground.dri.edu,realtime
SF11C90443020788938980,SF11E528763,37.758,-91.291,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/17ef6037-2996-4d4d-953e-880c7260235e,17ef6037-2996-4d4d-953e-880c7260235e,playground.dri.edu,realtime
SF11C90443120788938980,SF11E528816,29.83,-92.919,RX,299.999999255,201404250000Z,http://playground.dri.edu/smartfire/events/c38972bf-0f83-43a6-a67a-8f96a807a6fc,c38972bf-0f83-43a6-a67a-8f96a807a6fc,playground.dri.edu,realtime
SF11C90443220788938980,SF11E527985,40.144,-90.79,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/27c65d31-efd4-47d6-a5c2-f431d8dea189,27c65d31-efd4-47d6-a5c2-f431d8dea189,playground.dri.edu,realtime
SF11C90443320788938980,SF11E528258,29.871,-92.934,RX,149.999999627,201404250000Z,http://playground.dri.edu/smartfire/events/20a9ab71-7a64-4bb3-a7be-beb0a1ede946,20a9ab71-7a64-4bb3-a7be-beb0a1ede946,playground.dri.edu,realtime
SF11C90443420788938980,SF11E528816,29.815,-92.955,RX,149.999999627,201404250000Z,http://playground.dri.edu/smartfire/events/c38972bf-0f83-43a6-a67a-8f96a807a6fc,c38972bf-0f83-43a6-a67a-8f96a807a6fc,playground.dri.edu,realtime
SF11C90443520788938980,SF11E528816,29.834,-92.952,RX,149.999999627,201404250000Z,http://playground.dri.edu/smartfire/events/c38972bf-0f83-43a6-a67a-8f96a807a6fc,c38972bf-0f83-43a6-a67a-8f96a807a6fc,playground.dri.edu,realtime
SF11C90443620788938980,SF11E528329,30.981,-92.745,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/f7f04570-7498-449a-8cad-9a62cb941487,f7f04570-7498-449a-8cad-9a62cb941487,playground.dri.edu,realtime
SF11C90443720788938980,SF11E527470,33.571,-92.288,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/fe861252-03f8-49ea-a3e9-b42e47800ad0,fe861252-03f8-49ea-a3e9-b42e47800ad0,playground.dri.edu,realtime
SF11C90443820788938980,SF11E527312,36.228,-91.821,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/8b713a31-21cb-4818-bd87-40d54febab53,8b713a31-21cb-4818-bd87-40d54febab53,playground.dri.edu,realtime
SF11C90443920788938980,SF11E527678,32.609,-92.868,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/c490bd54-4282-4716-aca9-a03e2c7ab6d6,c490bd54-4282-4716-aca9-a03e2c7ab6d6,playground.dri.edu,realtime
SF11C90444020788938980,SF11E527893,30.504,-93.325,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/4c9c3a62-f46f-4d1a-8748-7e713ef4537c,4c9c3a62-f46f-4d1a-8748-7e713ef4537c,playground.dri.edu,realtime
SF11C90444120788938980,SF11E527693,40.766,-91.367,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/928d3821-36e1-427a-a892-a4b86c3adc66,928d3821-36e1-427a-a892-a4b86c3adc66,playground.dri.edu,realtime
SF11C90444220788938980,SF11E528731,40.762,-91.487,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b6e8f7e9-348f-4a16-96ec-e4b6d070fb96,b6e8f7e9-348f-4a16-96ec-e4b6d070fb96,playground.dri.edu,realtime
SF11C90444320788938980,SF11E527972,36.701,-92.388,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/5a52cd41-111e-48f3-91b8-50c8d3b7fecd,5a52cd41-111e-48f3-91b8-50c8d3b7fecd,playground.dri.edu,realtime
SF11C90444420788938980,SF11E528748,34.059,-92.914,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/3e729964-22e6-4c7f-bbdf-c00f49a12372,3e729964-22e6-4c7f-bbdf-c00f49a12372,playground.dri.edu,realtime
SF11C90444520788938980,SF11E528661,37.118,-92.452,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/71db1d1c-c581-49a5-8173-8672b085d70a,71db1d1c-c581-49a5-8173-8672b085d70a,playground.dri.edu,realtime
SF11C90444620788938980,SF11E527901,36.228,-92.642,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/1e69e656-721a-43d9-b822-4d6fab5bfbe8,1e69e656-721a-43d9-b822-4d6fab5bfbe8,playground.dri.edu,realtime
SF11C90444720788938980,SF11E527657,43.093,-91.22,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/933a53a2-0463-4bae-9a49-df700ad9b1f6,933a53a2-0463-4bae-9a49-df700ad9b1f6,playground.dri.edu,realtime
SF11C90444820788938980,SF11E521015,36.14,-92.806,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/8c0bbcbe-b84a-44e5-846b-698c09a13ddf,8c0bbcbe-b84a-44e5-846b-698c09a13ddf,playground.dri.edu,realtime
SF11C90444920788938980,SF11E528239,42.675,-91.416,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/b2d0001b-1b5d-4c15-9f68-888351aab1b0,b2d0001b-1b5d-4c15-9f68-888351aab1b0,playground.dri.edu,realtime
SF11C90445020788938980,SF11E527732,37.139,-92.696,RX,121.999999697,201404250000Z,http://playground.dri.edu/smartfire/events/148d6a50-c817-4660-9da8-8d2286957c21,148d6a50-c817-4660-9da8-8d2286957c21,playground.dri.edu,realtime
SF11C90445120788938980,SF11E528020,41.276,-91.968,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/2060acd7-0b57-49ef-bda6-f171b1412542,2060acd7-0b57-49ef-bda6-f171b1412542,playground.dri.edu,realtime
SF11C90445220788938980,SF11E528377,35.351,-93.217,RX,279.999999305,201404250000Z,http://playground.dri.edu/smartfire/events/27d6ec35-0b9a-49bf-873b-ee4c362f721d,27d6ec35-0b9a-49bf-873b-ee4c362f721d,playground.dri.edu,realtime
SF11C90445320788938980,SF11E528280,46.148,-90.858,RX,79.9999998013,201404250000Z,http://playground.dri.edu/smartfire/events/678f7ba4-fc3d-40ad-8b69-54cca838003a,678f7ba4-fc3d-40ad-8b69-54cca838003a,playground.dri.edu,realtime
SF11C90445420788938980,SF11E528297,33.627,-93.546,RX,69.9999998261,201404250000Z,http://playground.dri.edu/smartfire/events/d5d555dd-c39e-4cbb-963c-377c63d9f5e7,d5d555dd-c39e-4cbb-963c-377c63d9f5e7,playground.dri.edu,realtime
SF11C90445520788938980,SF11E528752,37.417,-92.853,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/f14b4de5-387f-49a6-b4d7-58d7df7e04ad,f14b4de5-387f-49a6-b4d7-58d7df7e04ad,playground.dri.edu,realtime
SF11C90445620788938980,SF11E528152,42.89,-91.68,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/9fcf50af-9c2b-4cd5-8b35-259f5e296ef3,9fcf50af-9c2b-4cd5-8b35-259f5e296ef3,playground.dri.edu,realtime
SF11C90445720788938980,SF11E528516,38.533,-92.694,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/422b3bf5-528a-4334-b630-ed35f46e3330,422b3bf5-528a-4334-b630-ed35f46e3330,playground.dri.edu,realtime
SF11C90445820788938980,SF11E528717,40.262,-92.361,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/89c9f8c8-f74a-40ae-b096-9c0d822a9905,89c9f8c8-f74a-40ae-b096-9c0d822a9905,playground.dri.edu,realtime
SF11C90445920788938980,SF11E528679,43.354,-91.681,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/84c23229-75ee-4006-8ee4-3215dd3c9e0f,84c23229-75ee-4006-8ee4-3215dd3c9e0f,playground.dri.edu,realtime
SF11C90446020788938980,SF11E527386,43.442,-91.743,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/bfc92e60-f1d9-465c-ba9a-da939d8975b6,bfc92e60-f1d9-465c-ba9a-da939d8975b6,playground.dri.edu,realtime
SF11C90446120788938980,SF11E528077,40.15,-92.502,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/184aa7ae-fffa-421c-9aeb-17b30e321c97,184aa7ae-fffa-421c-9aeb-17b30e321c97,playground.dri.edu,realtime
SF11C90446220788938980,SF11E527506,43.375,-91.856,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/41107806-6a90-48cc-bdc4-dd3485985588,41107806-6a90-48cc-bdc4-dd3485985588,playground.dri.edu,realtime
SF11C90446320788938980,SF11E528036,41.664,-92.256,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/55e52680-e3fb-4159-83b4-6521c916ee30,55e52680-e3fb-4159-83b4-6521c916ee30,playground.dri.edu,realtime
SF11C90446420788938980,SF11E528627,41.509,-92.464,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/bfab5d89-3755-4cd3-9ad2-33b7e8472400,bfab5d89-3755-4cd3-9ad2-33b7e8472400,playground.dri.edu,realtime
SF11C90446520788938980,SF11E528474,41.571,-92.477,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/a85f9d0f-dcdd-410e-84c9-0bf590b0c4fe,a85f9d0f-dcdd-410e-84c9-0bf590b0c4fe,playground.dri.edu,realtime
SF11C90446620788938980,SF11E527818,40.661,-92.749,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/3ac303c3-9a96-46b5-9f62-a3e422406447,3ac303c3-9a96-46b5-9f62-a3e422406447,playground.dri.edu,realtime
SF11C90446720788938980,SF11E528063,39.927,-92.978,RX,99.9999997516,201404250000Z,http://playground.dri.edu/smartfire/events/30bc241d-ab47-4189-9690-54156359ab2a,30bc241d-ab47-4189-9690-54156359ab2a,playground.dri.edu,realtime
