id,event_id,latitude,longitude,type,area,date_time,event_url,sf_event_guid,sf_server,sf_stream_name
SF11C92688520788822830,SF11E542227,47.285,-116.301,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/c52bb70a-2ada-4de7-b305-925fc9337943,c52bb70a-2ada-4de7-b305-925fc9337943,playground.dri.edu,realtime
SF11C92688620788822830,SF11E542416,47.828,-116.612,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/b55ba767-77c5-41a7-a64a-9a5b49b3eb0d,b55ba767-77c5-41a7-a64a-9a5b49b3eb0d,playground.dri.edu,realtime
SF11C92688720788822830,SF11E542169,46.368,-116.326,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/f18c5639-bb99-4b8b-a6a3-6c2c00790da1,f18c5639-bb99-4b8b-a6a3-6c2c00790da1,playground.dri.edu,realtime
SF11C92688820788822830,SF11E542191,47.032,-116.821,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/a2d970f4-e727-45dc-a5df-bf95ba5d59ad,a2d970f4-e727-45dc-a5df-bf95ba5d59ad,playground.dri.edu,realtime
SF11C92688920788822830,SF11E542177,47.427,-117.637,RX,199.999999503,201405010000Z,http://playground.dri.edu/smartfire/events/0447d8a6-f1fe-4160-a8cd-086d776a4780,0447d8a6-f1fe-4160-a8cd-086d776a4780,playground.dri.edu,realtime
SF11C92689020788822830,SF11E542382,44.048,-117.32,RX,199.999999503,201405010000Z,http://playground.dri.edu/smartfire/events/5a59ace7-38e2-4b34-ab5e-2292d64fdf3b,5a59ace7-38e2-4b34-ab5e-2292d64fdf3b,playground.dri.edu,realtime
SF11C92689120788822830,SF11E542417,48.49,-119.006,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/1fc80d37-5853-4274-978d-a3780ae76493,1fc80d37-5853-4274-978d-a3780ae76493,playground.dri.edu,realtime
SF11C92689220788822830,SF11E541114,44.704,-118.413,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/47b02979-1301-4e71-8a25-330f37d33277,47b02979-1301-4e71-8a25-330f37d33277,playground.dri.edu,realtime
SF11C92689320788822830,SF11E541253,48.707,-119.707,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/5cfd7ccc-acd7-4a85-915d-267bb7867d3e,5cfd7ccc-acd7-4a85-915d-267bb7867d3e,playground.dri.edu,realtime
SF11C92689420788822830,SF11E542521,50.081,-120.601,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/3204e504-8e17-4db9-b6fd-4fb4de1964f4,3204e504-8e17-4db9-b6fd-4fb4de1964f4,playground.dri.edu,realtime
SF11C92689520788822830,SF11E536668,32.187,-116.844,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6f73cf8c-ba44-4739-bb1e-43f60aa09304,6f73cf8c-ba44-4739-bb1e-43f60aa09304,playground.dri.edu,realtime
SF11C92689620788822830,SF11E541285,47.781,-120.437,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/920e4db4-be55-4ecb-b319-4fbb37f4698a,920e4db4-be55-4ecb-b319-4fbb37f4698a,playground.dri.edu,realtime
SF11C92689720788822830,SF11E542212,44.188,-119.581,RX,69.9999998261,201405010000Z,http://playground.dri.edu/smartfire/events/767c4ed8-40aa-4ba5-b76d-38622bd86da1,767c4ed8-40aa-4ba5-b76d-38622bd86da1,playground.dri.edu,realtime
SF11C92689820788822830,SF11E538833,47.757,-120.686,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/6fa8e8fb-51a3-44b6-8a81-e0783ea7710e,6fa8e8fb-51a3-44b6-8a81-e0783ea7710e,playground.dri.edu,realtime
SF11C92689920788822830,SF11E542185,43.794,-119.799,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/d2700949-35a8-4611-9d0d-37c0b0504804,d2700949-35a8-4611-9d0d-37c0b0504804,playground.dri.edu,realtime
SF11C92690020788822830,SF11E542420,44.471,-121.681,RX,69.9999998261,201405010000Z,http://playground.dri.edu/smartfire/events/b98916c8-1d8c-41af-ad9b-78cacc4417ea,b98916c8-1d8c-41af-ad9b-78cacc4417ea,playground.dri.edu,realtime
SF11C92690120788822830,SF11E542223,41.484,-120.984,WF,69.9999998261,201405010000Z,http://playground.dri.edu/smartfire/events/815ce47c-c4aa-44c5-a7b6-15681f1af4df,815ce47c-c4aa-44c5-a7b6-15681f1af4df,playground.dri.edu,realtime
SF11C92690220788822830,SF11E542337,43.846,-123.551,RX,45.9999998858,201405010000Z,http://playground.dri.edu/smartfire/events/9ccb49f6-309f-4dff-858d-c28e848f4091,9ccb49f6-309f-4dff-858d-c28e848f4091,playground.dri.edu,realtime
SF11C92690320788822830,SF11E542467,38.495,-95.715,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8b96c7d0-0562-4661-86f2-a3230aee2895,8b96c7d0-0562-4661-86f2-a3230aee2895,playground.dri.edu,realtime
SF11C92690420788822830,SF11E528887,38.037,-95.696,RX,100.151234838,201405010000Z,http://playground.dri.edu/smartfire/events/6c1fd7fa-b0a0-4102-b757-79fe95209050,6c1fd7fa-b0a0-4102-b757-79fe95209050,playground.dri.edu,realtime
SF11C92690520788822830,SF11E528887,37.465,-96.601,RX,150.226852257,201405010000Z,http://playground.dri.edu/smartfire/events/6c1fd7fa-b0a0-4102-b757-79fe95209050,6c1fd7fa-b0a0-4102-b757-79fe95209050,playground.dri.edu,realtime
SF11C92690620788822830,SF11E542245,47.849,-110.521,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/a6777dcd-3d98-409c-9c7d-fafee6d71e31,a6777dcd-3d98-409c-9c7d-fafee6d71e31,playground.dri.edu,realtime
SF11C92690720788822830,SF11E542450,56.734,-122.058,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/be4a9658-dbc0-432d-ba9d-2e924cc14ab3,be4a9658-dbc0-432d-ba9d-2e924cc14ab3,playground.dri.edu,realtime
SF11C92690820788822830,SF11E542211,53.301,-123.08,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8c5d3d39-52f2-48c0-9038-40d221b96e88,8c5d3d39-52f2-48c0-9038-40d221b96e88,playground.dri.edu,realtime
SF11C92690920788822830,SF11E542257,53.43,-124.356,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/f8d10382-1fbe-4769-a299-413355e3c183,f8d10382-1fbe-4769-a299-413355e3c183,playground.dri.edu,realtime
SF11C92691020788822830,SF11E542516,53.866,-123.889,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/b155bd08-acf3-4d96-8379-f25dc387af08,b155bd08-acf3-4d96-8379-f25dc387af08,playground.dri.edu,realtime
SF11C92691120788822830,SF11E542362,52.855,-122.353,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/787477a5-c859-4dd6-ae6c-e7683639c40f,787477a5-c859-4dd6-ae6c-e7683639c40f,playground.dri.edu,realtime
SF11C92691220788822830,SF11E542484,54.818,-127.121,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/4c73529f-dce0-4b87-b2b0-baa3b1e9fe97,4c73529f-dce0-4b87-b2b0-baa3b1e9fe97,playground.dri.edu,realtime
SF11C92691320788822830,SF11E541789,15.669,-85.396,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/ad2ad336-e218-4349-8311-82406b626595,ad2ad336-e218-4349-8311-82406b626595,playground.dri.edu,realtime
SF11C92691420788822830,SF11E541789,15.667,-85.425,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/ad2ad336-e218-4349-8311-82406b626595,ad2ad336-e218-4349-8311-82406b626595,playground.dri.edu,realtime
SF11C92691520788822830,SF11E541789,15.585,-85.567,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/ad2ad336-e218-4349-8311-82406b626595,ad2ad336-e218-4349-8311-82406b626595,playground.dri.edu,realtime
SF11C92691620788822830,SF11E542456,28.318,-111.221,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/f12c37b5-3d99-433e-9ff1-8767fc8832c1,f12c37b5-3d99-433e-9ff1-8767fc8832c1,playground.dri.edu,realtime
SF11C92691720788822830,SF11E542357,25.052,-111.575,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/64db154f-d307-4cf9-85fc-e8634e981c4a,64db154f-d307-4cf9-85fc-e8634e981c4a,playground.dri.edu,realtime
SF11C92691820788822830,SF11E542359,22.04,-98.251,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/842aa45b-e23c-472a-9b3e-21904cf48b04,842aa45b-e23c-472a-9b3e-21904cf48b04,playground.dri.edu,realtime
SF11C92691920788822830,SF11E542217,23.067,-99.025,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/a6764676-9ae0-4e89-a7af-b4a4f550e28c,a6764676-9ae0-4e89-a7af-b4a4f550e28c,playground.dri.edu,realtime
SF11C92692020788822830,SF11E542393,18.634,-102.635,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/dee737b3-f38b-468e-8754-d4ce0cbff1d5,dee737b3-f38b-468e-8754-d4ce0cbff1d5,playground.dri.edu,realtime
SF11C92692120788822830,SF11E542238,18.65,-102.56,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/be3b8842-c7cd-45ee-a5b3-8af403082e83,be3b8842-c7cd-45ee-a5b3-8af403082e83,playground.dri.edu,realtime
SF11C92692220788822830,SF11E542435,18.259,-102.638,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/982a5035-7f69-457e-bcff-251a2bcc4c29,982a5035-7f69-457e-bcff-251a2bcc4c29,playground.dri.edu,realtime
SF11C92692320788822830,SF11E542435,18.26,-102.657,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/982a5035-7f69-457e-bcff-251a2bcc4c29,982a5035-7f69-457e-bcff-251a2bcc4c29,playground.dri.edu,realtime
SF11C92692420788822830,SF11E542370,18.18,-102.659,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6a1269a4-c013-4587-84af-d7b5c52b222d,6a1269a4-c013-4587-84af-d7b5c52b222d,playground.dri.edu,realtime
SF11C92692520788822830,SF11E542503,18.368,-103.055,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/445d6f4e-162c-4e43-a699-82f7b57637bd,445d6f4e-162c-4e43-a699-82f7b57637bd,playground.dri.edu,realtime
SF11C92692620788822830,SF11E542459,19.181,-103.337,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/eb0e95ee-b6f1-4189-8383-1611afde3ab6,eb0e95ee-b6f1-4189-8383-1611afde3ab6,playground.dri.edu,realtime
SF11C92692720788822830,SF11E541431,19.217,-102.976,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/d4545220-b69b-4295-800d-3342c92fe372,d4545220-b69b-4295-800d-3342c92fe372,playground.dri.edu,realtime
SF11C92692820788822830,SF11E542407,19.08,-102.886,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6a73b8bd-3f74-427e-b863-98bfbadf1ec9,6a73b8bd-3f74-427e-b863-98bfbadf1ec9,playground.dri.edu,realtime
SF11C92692920788822830,SF11E542451,18.986,-103.058,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/e6680ad6-7423-41f8-a66b-b9e4b4e89ccb,e6680ad6-7423-41f8-a66b-b9e4b4e89ccb,playground.dri.edu,realtime
SF11C92693020788822830,SF11E542487,18.927,-103.691,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/7745a7d8-ebd4-45e8-9c93-f7abbbaf26c0,7745a7d8-ebd4-45e8-9c93-f7abbbaf26c0,playground.dri.edu,realtime
SF11C92693120788822830,SF11E542300,18.452,-102.248,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/e7be571b-207a-493c-9c2c-44abb67f1901,e7be571b-207a-493c-9c2c-44abb67f1901,playground.dri.edu,realtime
SF11C92693220788822830,SF11E539119,18.388,-102.185,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6272d245-673f-4603-8f32-8453c86fafca,6272d245-673f-4603-8f32-8453c86fafca,playground.dri.edu,realtime
SF11C92693320788822830,SF11E532419,18.496,-102.481,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/f9819053-dbbd-445b-896a-fd6ae499c619,f9819053-dbbd-445b-896a-fd6ae499c619,playground.dri.edu,realtime
SF11C92693420788822830,SF11E542318,18.263,-102.18,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/eaea4426-851b-49d6-b8fd-1f5a1683692c,eaea4426-851b-49d6-b8fd-1f5a1683692c,playground.dri.edu,realtime
SF11C92693520788822830,SF11E542318,18.255,-102.209,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/eaea4426-851b-49d6-b8fd-1f5a1683692c,eaea4426-851b-49d6-b8fd-1f5a1683692c,playground.dri.edu,realtime
SF11C92693620788822830,SF11E542358,18.335,-101.719,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/3b6fb191-fe7a-4955-ab32-50e0166c8f84,3b6fb191-fe7a-4955-ab32-50e0166c8f84,playground.dri.edu,realtime
SF11C92693720788822830,SF11E542166,18.196,-101.613,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/b33c9ed5-4bec-4cad-9621-83a3bc0033e8,b33c9ed5-4bec-4cad-9621-83a3bc0033e8,playground.dri.edu,realtime
SF11C92693820788822830,SF11E542250,17.885,-101.228,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/b474b5b2-c7db-4777-8564-ba19013fe8a1,b474b5b2-c7db-4777-8564-ba19013fe8a1,playground.dri.edu,realtime
SF11C92693920788822830,SF11E542411,17.89,-101.144,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/b2228397-debc-446b-8c4b-b0bcf060cbfd,b2228397-debc-446b-8c4b-b0bcf060cbfd,playground.dri.edu,realtime
SF11C92694020788822830,SF11E541052,17.626,-101.018,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/4585bd19-0df3-4ac4-9699-4a943d7f44f6,4585bd19-0df3-4ac4-9699-4a943d7f44f6,playground.dri.edu,realtime
SF11C92694120788822830,SF11E542206,17.645,-101.425,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/da18e2ad-c523-43e6-a4bc-cad67f05925d,da18e2ad-c523-43e6-a4bc-cad67f05925d,playground.dri.edu,realtime
SF11C92694220788822830,SF11E542288,17.505,-100.895,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/923b1fbc-3f56-4b19-a886-5c14f3ed48c6,923b1fbc-3f56-4b19-a886-5c14f3ed48c6,playground.dri.edu,realtime
SF11C92694320788822830,SF11E542348,17.556,-100.846,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/e10dc498-dc00-40ad-a270-b68c5532c806,e10dc498-dc00-40ad-a270-b68c5532c806,playground.dri.edu,realtime
SF11C92694420788822830,SF11E542231,17.716,-100.856,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/1c83c90d-d46f-4508-92da-9ad88f30a063,1c83c90d-d46f-4508-92da-9ad88f30a063,playground.dri.edu,realtime
SF11C92694520788822830,SF11E542394,17.809,-100.934,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/15e18174-3138-434a-83df-633d3ccbe19d,15e18174-3138-434a-83df-633d3ccbe19d,playground.dri.edu,realtime
SF11C92694620788822830,SF11E542394,17.801,-100.953,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/15e18174-3138-434a-83df-633d3ccbe19d,15e18174-3138-434a-83df-633d3ccbe19d,playground.dri.edu,realtime
SF11C92694720788822830,SF11E541547,18.071,-101.013,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/c31771d6-247c-492b-aeb8-ebc08ad74446,c31771d6-247c-492b-aeb8-ebc08ad74446,playground.dri.edu,realtime
SF11C92694820788822830,SF11E542205,18.037,-101.034,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/1f99a5d3-ff90-4d73-9766-ae1750c3b8ee,1f99a5d3-ff90-4d73-9766-ae1750c3b8ee,playground.dri.edu,realtime
SF11C92694920788822830,SF11E542258,18.039,-101.089,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/464a9b92-3d4d-4950-9bef-9e13b8c6e234,464a9b92-3d4d-4950-9bef-9e13b8c6e234,playground.dri.edu,realtime
SF11C92695020788822830,SF11E538802,17.988,-100.962,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/7238b88b-dd66-4955-8c1f-4b5e7c68651d,7238b88b-dd66-4955-8c1f-4b5e7c68651d,playground.dri.edu,realtime
SF11C92695120788822830,SF11E542414,17.906,-100.575,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/cb63d51e-0055-4e4f-a2c4-43265fdddefc,cb63d51e-0055-4e4f-a2c4-43265fdddefc,playground.dri.edu,realtime
SF11C92695220788822830,SF11E541277,17.833,-100.226,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/17adc4b5-1f2b-4ed7-89db-c419e076a662,17adc4b5-1f2b-4ed7-89db-c419e076a662,playground.dri.edu,realtime
SF11C92695320788822830,SF11E542219,17.632,-100.137,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/26bfa37f-2a92-463b-b42d-08b5485221c3,26bfa37f-2a92-463b-b42d-08b5485221c3,playground.dri.edu,realtime
SF11C92695420788822830,SF11E542310,18.605,-100.449,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/7a5c8a99-b128-4ec0-8fdf-b015965deff0,7a5c8a99-b128-4ec0-8fdf-b015965deff0,playground.dri.edu,realtime
SF11C92695520788822830,SF11E541130,18.639,-100.419,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/71f0c6df-9da2-47af-a5f7-3acd8ea0b816,71f0c6df-9da2-47af-a5f7-3acd8ea0b816,playground.dri.edu,realtime
SF11C92695620788822830,SF11E542365,18.417,-100.133,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/25a6355b-54d4-40ba-a92b-0b96491c409d,25a6355b-54d4-40ba-a92b-0b96491c409d,playground.dri.edu,realtime
SF11C92695720788822830,SF11E542254,18.634,-100.823,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/7228d24f-f3e1-43a4-9fef-c81b83107489,7228d24f-f3e1-43a4-9fef-c81b83107489,playground.dri.edu,realtime
SF11C92695820788822830,SF11E542204,18.748,-101.146,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6d552573-e1ef-4156-8fe3-1ec15c4feb57,6d552573-e1ef-4156-8fe3-1ec15c4feb57,playground.dri.edu,realtime
SF11C92695920788822830,SF11E542204,18.732,-101.175,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6d552573-e1ef-4156-8fe3-1ec15c4feb57,6d552573-e1ef-4156-8fe3-1ec15c4feb57,playground.dri.edu,realtime
SF11C92696020788822830,SF11E542204,18.696,-101.177,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6d552573-e1ef-4156-8fe3-1ec15c4feb57,6d552573-e1ef-4156-8fe3-1ec15c4feb57,playground.dri.edu,realtime
SF11C92696120788822830,SF11E542473,18.991,-101.351,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/a3ec7627-9696-4307-9df7-7d72e9bdbe81,a3ec7627-9696-4307-9df7-7d72e9bdbe81,playground.dri.edu,realtime
SF11C92696220788822830,SF11E542536,19.029,-101.405,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/d6303fed-0d79-477e-a6a8-21861dad1dac,d6303fed-0d79-477e-a6a8-21861dad1dac,playground.dri.edu,realtime
SF11C92696320788822830,SF11E542351,19.041,-101.471,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/6dc68a48-27a1-40fb-80c8-cf00d843bf8a,6dc68a48-27a1-40fb-80c8-cf00d843bf8a,playground.dri.edu,realtime
SF11C92696420788822830,SF11E542480,19.092,-101.213,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/09b840dc-a1ef-4042-b2b7-ac2c558e6275,09b840dc-a1ef-4042-b2b7-ac2c558e6275,playground.dri.edu,realtime
SF11C92696520788822830,SF11E537609,18.84,-100.83,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8cf9c3bb-8ecf-4efa-b3e7-c3033a354c04,8cf9c3bb-8ecf-4efa-b3e7-c3033a354c04,playground.dri.edu,realtime
SF11C92696620788822830,SF11E537609,18.834,-100.878,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8cf9c3bb-8ecf-4efa-b3e7-c3033a354c04,8cf9c3bb-8ecf-4efa-b3e7-c3033a354c04,playground.dri.edu,realtime
SF11C92696720788822830,SF11E542445,18.65,-101.161,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/3b29ac73-1536-4701-8154-32edd17881a0,3b29ac73-1536-4701-8154-32edd17881a0,playground.dri.edu,realtime
SF11C92696820788822830,SF11E542437,18.645,-101.057,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/43547281-4c9e-4083-96a5-14f11c0091cb,43547281-4c9e-4083-96a5-14f11c0091cb,playground.dri.edu,realtime
SF11C92696920788822830,SF11E542375,19.208,-101.198,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/e7a410a6-95e6-46b9-97dd-44e4357c25f8,e7a410a6-95e6-46b9-97dd-44e4357c25f8,playground.dri.edu,realtime
SF11C92697020788822830,SF11E538971,19.212,-101.084,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8e2998b9-e813-462d-9b7b-c4fcfddd0329,8e2998b9-e813-462d-9b7b-c4fcfddd0329,playground.dri.edu,realtime
SF11C92697120788822830,SF11E542463,19.249,-101.111,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8ea96027-6879-4016-bda2-5dfdb34fc0d1,8ea96027-6879-4016-bda2-5dfdb34fc0d1,playground.dri.edu,realtime
SF11C92697220788822830,SF11E542463,19.251,-101.139,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8ea96027-6879-4016-bda2-5dfdb34fc0d1,8ea96027-6879-4016-bda2-5dfdb34fc0d1,playground.dri.edu,realtime
SF11C92697320788822830,SF11E542349,19.385,-101.132,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/02915c85-3626-41d6-a1b2-4b5c43c8bbc5,02915c85-3626-41d6-a1b2-4b5c43c8bbc5,playground.dri.edu,realtime
SF11C92697420788822830,SF11E542349,19.393,-101.103,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/02915c85-3626-41d6-a1b2-4b5c43c8bbc5,02915c85-3626-41d6-a1b2-4b5c43c8bbc5,playground.dri.edu,realtime
SF11C92697520788822830,SF11E542216,19.253,-100.817,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/989e33a9-2f93-4cc1-a1db-9f1dd8dba081,989e33a9-2f93-4cc1-a1db-9f1dd8dba081,playground.dri.edu,realtime
SF11C92697620788822830,SF11E539105,19.451,-100.815,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/8f47bbba-7036-4383-8573-55729b281e18,8f47bbba-7036-4383-8573-55729b281e18,playground.dri.edu,realtime
SF11C92697720788822830,SF11E542195,19.606,-100.863,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/f2ac5698-5f9a-42cf-8c6f-a3719886beb8,f2ac5698-5f9a-42cf-8c6f-a3719886beb8,playground.dri.edu,realtime
SF11C92697820788822830,SF11E541519,19.059,-100.554,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/0b64bc16-bce9-4d82-b920-f834bb697aa8,0b64bc16-bce9-4d82-b920-f834bb697aa8,playground.dri.edu,realtime
SF11C92697920788822830,SF11E542483,19.035,-100.602,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/ef6d3a79-042d-4bf3-a272-dab132827dc7,ef6d3a79-042d-4bf3-a272-dab132827dc7,playground.dri.edu,realtime
SF11C92698020788822830,SF11E542439,18.917,-100.59,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/55474693-f353-4b5b-b13c-f40575915445,55474693-f353-4b5b-b13c-f40575915445,playground.dri.edu,realtime
SF11C92698120788822830,SF11E542454,18.961,-100.739,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/751f16f7-f44f-4d26-9787-535d8b1fcb69,751f16f7-f44f-4d26-9787-535d8b1fcb69,playground.dri.edu,realtime
SF11C92698220788822830,SF11E542572,19.015,-100.736,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/9da4b9d7-31df-435e-bb70-8d4abac48125,9da4b9d7-31df-435e-bb70-8d4abac48125,playground.dri.edu,realtime
SF11C92698320788822830,SF11E542415,19.19,-100.83,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/9737efe4-62ae-426d-a92c-b59f4b560b9a,9737efe4-62ae-426d-a92c-b59f4b560b9a,playground.dri.edu,realtime
SF11C92698420788822830,SF11E542299,19.085,-100.363,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/39d457dd-886e-4592-a27d-98d4119ee83b,39d457dd-886e-4592-a27d-98d4119ee83b,playground.dri.edu,realtime
SF11C92698520788822830,SF11E542200,18.869,-100.518,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/25ac2cfa-9563-4ad0-94e5-7241465b75ab,25ac2cfa-9563-4ad0-94e5-7241465b75ab,playground.dri.edu,realtime
SF11C92698620788822830,SF11E542478,18.734,-100.526,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/b093eb42-0b25-4d90-b749-17b2d818272a,b093eb42-0b25-4d90-b749-17b2d818272a,playground.dri.edu,realtime
SF11C92698720788822830,SF11E538914,18.883,-100.291,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/66242545-a82b-47ad-b589-f743ff46ddb9,66242545-a82b-47ad-b589-f743ff46ddb9,playground.dri.edu,realtime
SF11C92698820788822830,SF11E542352,19.001,-100.17,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/99379a0f-0f97-4c8d-929e-ee3abc4dbc84,99379a0f-0f97-4c8d-929e-ee3abc4dbc84,playground.dri.edu,realtime
SF11C92698920788822830,SF11E542527,19.017,-100.122,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/16c2b085-9bb3-4d96-8d11-03e7ac875ee8,16c2b085-9bb3-4d96-8d11-03e7ac875ee8,playground.dri.edu,realtime
SF11C92699020788822830,SF11E542236,19.108,-100.305,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/01b037ff-402b-492a-bc36-6b7c6178825c,01b037ff-402b-492a-bc36-6b7c6178825c,playground.dri.edu,realtime
SF11C92699120788822830,SF11E542182,19.294,-100.094,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/e027afe6-2041-49d6-ab2a-ca121b24cc35,e027afe6-2041-49d6-ab2a-ca121b24cc35,playground.dri.edu,realtime
SF11C92699220788822830,SF11E542354,19.202,-100.062,RX,99.9999997516,201405010000Z,http://playground.dri.edu/smartfire/events/96d919f9-08c9-41ea-8c31-ab4fbb340174,96d919f9-08c9-41ea-8c31-ab4fbb340174,playground.dri.edu,realtime
